7.03,5961,4.5,6.7,-0.01,1.01,2.71,5894,0.38
9.18,5785,4.38,3.2,0.29,1.08,3,2097,0.6
8.54,5095,3.31,1.48,-0.3,1.4,1.5,689,0.22
7.39,6074,4.39,1.28,-0.01,1.08,2.73,499.4,0.34
6.58,5374,4.37,0.13,0.28,0.94,0.02,18.6,0.38
6.74,5442,4.39,4.3,-0.13,0.94,1.3,3538,0.26
8.22,5743,4.27,0.6,0.25,1.09,5.02,163.91,0.61
7.25,5610,4.02,1.29,-0.23,1.03,2.24,408.6,0.46
7.25,5610,4.02,5.36,-0.23,1.03,2.58,3452,0.06
6.8,4845,3.21,2,0.1,1.52,2.6,818.8,0.04
7.27,5908,4.26,0.64,-0.62,0.91,0.85,194.3,0.17
7.27,5908,4.26,1.02,-0.62,0.91,0.82,391.9,0.16
8.08,5453,4.46,0.5,0.14,0.91,9.71,131.05,0.71
6.67,5910,3.99,1.88,-0.11,1.24,0.74,842.2,0.22
8.42,4850,4.6,0.05,0.05,0.79,0.01,4.65,0
7.86,5451,4.39,0.42,0.11,0.92,0.12,104.84,0.46
7.64,4822,3.06,1.52,0.16,1.71,1.8,521,0.29
8.65,6123,4.55,0.11,0.05,1.07,1.13,12.62,0.02
8.65,6123,4.55,0.8,0.05,1.07,1.9,248.4,0.08
7.24,5558,3.96,2.25,-0.08,1.16,2.1,1178.4,0.01
7.24,5558,3.96,1,-0.08,1.16,0.73,352.3,0.15
7.52,4757,3.4,1.48,0.21,1.33,0.96,577.9,0.08
7.52,4757,3.4,3.52,0.21,1.33,3.48,2111,0.1
8.11,6212,4.16,0.68,0.01,1.28,48,178.9,0.6
6.78,5806,4.19,0.35,0.16,1.13,0.22,75.82,0.28
7.28,6022,4.21,2.15,0.37,1.3,4.77,995.4,0.64
5.7,6212,4.2,4.43,0.01,1.26,1.53,3117,0.4
9.18,4723,4.31,0.07,-0.1,0.74,14.4,8.43,0.28
8.15,5586,4.05,0.36,0.22,1.2,0.77,75.23,0.73
8.15,5586,4.05,2.42,0.22,1.2,2.29,1314,0.12
5.78,5841,4.16,0.14,0.13,1.15,0.07,17.24,0.2
8.24,5957,4.43,0.88,0.24,1.1,0.48,282.4,0.26
7.1,5790,4.44,0.23,-0.04,1.05,0.05,40,0.09
9.7,4684,4.32,1.13,0.12,0.77,2.7,606.4,0.24
6.99,5356,4.34,2.12,0.14,0.91,0.34,1201.1,0.13
6.99,5356,4.34,0.34,0.14,0.91,0.04,75.77,0.22
9.36,5426,4.49,1.13,0.09,0.97,2.89,434.5,0.2
8.17,6317,4.06,0.94,0.37,1.48,6.43,270,0.63
9.31,5099,4.43,5.42,-0.09,0.79,3.53,8100,0.73
5.97,5028,3.35,1.3,0.03,1.63,1.6,416.1,0.03
6.92,5617,4.22,0.29,0.06,1.01,7.66,58.11,0.53
6.92,5617,4.22,2.84,0.06,1.01,29.46,1749.83,0.21
7.95,5568,4.33,0.07,-0.1,0.92,0.23,6.4,0.08
9.17,4364,2.16,1.3,-0.29,1.18,6.1,533,0.64
5.9,6361,4.21,0.81,0.18,1.36,2.88,225.62,0.31
5.9,6361,4.21,3.6,0.18,1.36,4.04,2102,0.33
8.21,5845,4.28,2.24,0.3,1.15,0.67,1145,0.11
7.73,4596,2.45,1.29,0.05,2.46,4.6,359.9,0.17
8.31,5671,3.84,1.32,-0.48,1.01,1.98,550,0.59
8.66,5467,4.39,2.54,0.17,0.94,2.6,1523,0.4
8.17,6084,4.33,0.16,0.23,1.19,3.2,21.22,0.68
6.06,4783,2.43,1.16,-0.15,2.55,2.7,323.6,0.21
9.18,5635,4.09,2.4,0.28,1.17,7.8,1290,0.54
7.19,4301,1.7,0.98,-0.52,3.41,4.6,349.5,0.22
8.03,5111,3.56,1.03,-0.11,1.34,0.61,297.3,0.33
8.6,5392,4.64,,-0.62,0.79,0.03,29.01,0.11
5.22,6030,4.68,1.76,-0.04,0.99,1.5,1016,0
7.18,4752,3.37,1.22,0.3,1.18,1.49,406.6,0
7.18,4752,3.37,0.51,0.3,1.18,0.15,110.9,0.35
7.98,5600,4.44,0.32,0.27,0.99,6.29,71.49,0.12
7.95,5742,4.11,0.11,0.27,1.19,0.08,14.48,0.12
6.25,6287,4.54,0.05,0.21,1.18,0.92,3.09,0.01
6.61,4913,2.9,1.4,0.11,1.96,22,396.03,0.26
5.11,7250,4.34,0.22,-0.85,,25,28.44,0.2
7.78,5040,3.41,1.39,0.01,1.53,1.6,479,0.09
7.55,4965,3.27,1.65,0.15,1.7,2.9,562,0.1
8.38,4879,4.4,0.08,0.36,0.86,0.02,9.37,0.4
8.38,4879,4.4,1.76,0.36,0.86,0.64,962,0.28
8.38,4879,4.4,3,0.36,0.86,0.54,2172,0.48
7.86,5792,4.25,1.78,-0.53,0.9,12,956,0.26
7.86,5991,4.38,1.51,0.34,1.19,3.67,626.5,0.36
7.86,5991,4.38,4.25,0.34,1.19,3.82,2950,0.25
6.67,5983,4.05,0.08,0.1,1.29,0.94,6.84,0.3
7.22,6146,4.36,2.05,0.13,1.16,0.75,986,0.47
7.86,5845,4.42,0.04,0.13,1.03,0.52,3.1,0.01
7.86,5845,4.42,4.89,0.13,1.03,1.99,3810,0.25
7.97,5016,3.15,1.92,-0.15,1.74,2.7,772,0.23
8.22,5793,4.49,1.19,0.3,1.05,1.26,456.46,0.15
6.07,5726,4.41,0.11,-0.24,0.9,0.03,14.28,0.23
7.67,5017,4.34,0.03,-0.07,0.79,1.14,2.22,0
7.3,5312,3.87,2,-0.25,1.08,65.7,1146,0.5
5.71,5584,4.37,3.92,0.24,1,1.5,2867.9,0.34
5.71,5584,4.37,0.13,0.24,1,0.06,17.12,0.11
7.78,5639,4.18,2.07,0.23,1.09,1.9,1038.1,0.18
8.76,6007,4.02,5.5,-0.49,1.08,3.1,4885,0.57
8.09,6010,4.45,2.8,0.3,1.19,8.52,1606.3,0.26
7.79,4906,4.36,0.15,-0.07,0.77,0.73,24.36,0.01
6.44,5141,3.45,1.16,-0.2,1.58,2.5,351.5,0.15
6.91,5859,4.32,0.14,0.09,1.06,3.7,18.2,0.01
7.5,5917,4.32,2.47,0.23,1.13,2.83,1316.24,0.21
6.02,5999,4.13,5.02,0.23,1.28,6.9,3638,0.66
6.4,6340,4.46,2.6,0.29,1.26,2.98,1326,0.48
6.81,6150,4.37,2.07,-0.16,1.13,0.79,1035.7,0.22
5.07,6289,4.48,1.42,0.24,1.21,1.68,535.7,0.3
8.37,5494,4.41,0.1,0.04,0.91,0.04,11.85,0.4
8.37,5494,4.41,0.2,0.04,0.91,0.04,33.82,0.16
6.64,5082,3.41,1.6,-0.2,1.57,1.85,613.8,0.04
6.64,5082,3.41,1.95,-0.2,1.57,0.9,825,0.18
8.08,5757,4.47,0.83,0.29,1.04,17.4,255.87,0.44
8.08,5757,4.47,2.55,0.29,1.04,2.44,1383.4,0.27
6.41,6138,4.53,1.25,0.17,1.13,1.07,500,0.23
9.01,5976,4.45,2.23,0.32,1.14,6.11,1120,0.67
7.99,5776,4.38,3.17,0.18,1.04,4.28,2024.1,0.09
7.99,5776,4.38,0.21,0.18,1.04,0.06,34.91,0.16
7.99,5776,4.38,3.93,0.18,1.04,1.68,2831.6,0.28
8.45,4997,4.36,2.56,-0.2,0.76,0.27,1733,0.37
8.56,6301,4.4,0.9,0.21,1.24,1.37,279.8,0.27
8.34,4821,3.24,1.68,0.1,1.3,2.2,610,0.23
8.44,5256,4.37,0.17,-0.11,0.83,0.04,29.15,0.11
8.44,5256,4.37,0.35,-0.11,0.83,0.05,85.13,0.28
7.38,5774,4.37,1.38,-0.06,0.97,1.9,591.9,0.97
8.8,5736,4.51,0.57,0.14,0.98,0.56,161.97,0.13
8.8,5736,4.51,2.11,0.14,0.98,0.73,1155.7,0.27
4.26,5401,4.4,0.12,-0.4,0.8,0.01,18.32,0
4.26,5401,4.4,0.2,-0.4,0.8,0.01,40.11,0
4.26,5401,4.4,0.35,-0.4,0.8,0.02,90.31,0
7.48,6146,4.48,0.51,0.08,1.1,0.41,129.8,0.21
6.4,4035,1.6,2.1,-0.09,1.6,9.9,875.5,0.08
9.92,4720,4.24,0.95,0.08,0.77,1.99,380.85,0.75
7.65,6118,4.5,0.05,0.03,1.07,0.69,3.52,0.01
6.63,5505,4.3,1.1,0.18,0.98,1.23,442.1,0.47
5.93,5000,3.36,1.2,0.04,1.71,1.9,354.8,0.15
8.78,5715,4.49,7.5,-0.08,0.92,19.2,7930,0.69
7.77,6271,4.55,0.04,0.18,1.16,0.4,2.25,0.01
7.6,5091,3.38,1.22,-0.14,1.51,2.3,373.3,0.11
6.8,5982,4.27,2.03,0.14,1.15,4.5,951,0.45
8.08,6215,4.05,3.18,0.17,1.39,19.2,1877,0.15
8.13,4803,4.26,0.07,-0.08,0.76,0.01,7.28,0.34
8.13,4803,4.26,0.09,-0.08,0.76,0.01,10.87,0.38
6.63,5789,4.1,0.65,-0.09,1.09,0.1,191.99,0.15
6.63,5789,4.1,3.39,-0.09,1.09,0.25,2277,0.19
8.97,5003,4.26,0.05,0.25,0.87,0.02,3.93,0.16
8.97,5003,4.26,1.28,0.25,0.87,0.33,567.94,0.49
6.03,6008,4.2,2.56,0.24,1.24,1.26,1311,0.07
6.06,5887,4.3,2.32,0.25,1.14,1.82,1256,0.29
9.23,4639,2.36,0.61,-0.17,2.54,1.47,148.6,0.38
8.1,5424,4.38,0.46,0.24,0.94,0.65,118.45,0.37
7.94,5430,4.37,0.15,0,0.89,0.03,22.66,0.26
7.94,5430,4.37,0.26,0,0.89,0.06,53.88,0.24
6.16,5630,4.28,0.07,0.37,1.09,1.33,7.13,0.13
6.16,5630,4.28,5.27,0.37,1.09,2.49,4210,0.52
7.8,5966,4.35,2.38,-0.14,1.01,13,1319,0.4
8.63,4808,4.09,0.69,0.17,0.86,0.21,225.7,0.3
6.12,5362,4,6.22,-0.13,0.98,10.39,5501,0.77
5.57,4767,4.57,0.04,0,0.81,0.01,3.09,0
5.57,4767,4.57,0.06,0,0.81,0.01,6.76,0
5.57,4767,4.57,0.24,0,0.81,0.07,46.71,0
5.57,4767,4.57,2.56,0,0.81,0.01,1190,0.34
5.57,4767,4.57,0.38,0,0.81,0.03,94.2,0
5.57,4767,4.57,3.06,0,0.81,0.28,2198,0.37
8.94,4787,3.22,3.2,0.03,1.46,1,2093.3,
8.04,5891,4.18,0.05,0.19,1.18,0.07,3.83,0.06
8.04,5891,4.18,5.96,0.19,1.18,15.1,4791,0.81
6.4,4748,3.67,1.6,-0.06,1.07,11.1,672.1,0.14
7.77,5904,4.38,3.36,-0.01,1.02,1.06,2209,0.16
7.09,5995,4.26,4.94,0.11,1.15,1.45,3724.7,0.51
7.99,5920,4.24,0.74,-0.17,1.11,3.18,218.47,0.4
7.82,6374,4.62,1.25,0.04,1.13,3.09,456.1,0.08
7.47,5620,4.05,2.31,0.29,1.23,1.61,1173,0.12
7.48,4806,3.31,1.83,0.05,1.39,1.56,871,0.08
7.1,5750,4,5.1,-0.09,1.19,1.9,3999,0.16
7.7,5779,4.37,1.35,-0.01,0.99,7.75,572.38,0.73
8.06,6097,4.19,2.28,0.27,1.3,5.97,1189.1,0.46
8.23,6053,4.18,0.23,0.28,1.29,0.71,26.73,0.05
8.77,5027,4.6,1.17,-0.37,0.72,13.65,528.07,0.82
7.1,5980,4.48,1.6,-0.12,0.99,2.45,730.6,0.1
8.58,5891,4.23,2.4,0.41,1.24,1.5,1214,0.44
8.97,6224,4.37,0.53,0.04,1.15,1.08,141.89,0.1
10.41,4954,2.86,0.75,-0.14,1.93,6.58,192,0.05
7.24,6108,4.25,2.88,0.31,1.28,8.1,1565,0.29
8.33,4316,1.91,1.33,-0.14,3.21,6.9,501.75,0.15
8.19,4422,1.69,1.9,-0.24,3.83,5.3,745.7,0.4
7.52,5840,4.3,4.92,0.2,1.1,4.01,3668,0.04
6.75,4052,1.44,1.29,-0.49,3.72,9.4,555.6,0.35
7.79,6160,4.43,3.02,-0.11,1.06,0.95,1845,0.08
9.44,5169,4.41,0.04,0.12,0.84,0.48,3.44,0.04
4.44,4781,3.46,1.16,0.33,1.24,1.35,415.2,0.06
8.25,5700,4.37,3.25,-0.11,0.94,1.45,2208,0.12
9.36,4833,4.3,0.12,0.26,0.85,0.62,17.99,0.05
7.81,5667,4.42,1.03,0.21,1,5.7,383,0.07
7.71,5653,4.15,2.15,0.36,1.16,1.16,1116,0.81
9.44,4845,4.35,3.3,-0.75,0.69,53.4,2558,0.58
10.5,4620,4.72,0.07,0.04,0.83,0.92,6.09,0.09
8.54,5052,3.07,1.24,-0.21,2.03,1.7,387.1,0.17
8.96,5505,4.41,3.43,-0.14,0.87,2.54,2443,0.08
5.93,4844,2.67,1.2,0,2.54,1.6,311.6,0.13
8.41,5601,4.34,3.58,0.37,1.05,8.07,2532.5,0.18
8.41,5601,4.34,6.99,0.37,1.05,3,6921,0.35
5.77,5970,4.2,2.3,0.32,1.25,1.29,1157,0.76
9.11,5400,4.37,2.69,0.13,1.08,0.47,1684,0.18
8.07,4973,3.15,2,-0.14,1.36,1.8,912,0.24
7.13,6147,4.27,1.26,0.17,1.23,0.5,466,0.3
7.48,5898,4.45,0.13,-0.17,0.96,0.04,16.55,0.13
7.48,5898,4.45,0.27,-0.17,0.96,0.05,51.28,0.11
7.48,5898,4.45,0.82,-0.17,0.96,0.05,274.49,0.38
8.94,5367,4.52,,0,0.92,,0.96,
8.94,5367,4.52,,0,0.92,,29.85,
6.44,4661,2.41,0.59,-0.1,2.51,3.04,157.54,0.01
7.6,5727,4.41,3.41,0.11,1.07,0.7,2372,0.07
9.36,4958,4.24,0.04,0.05,0.82,0.62,3.64,0.02
8.13,5049,3.34,1.06,0.03,1.62,1.3,326.6,0.22
8.05,6058,4.16,0.17,0.34,1.33,0.33,18.18,0.46
5.08,6250,4,1.1,-0.12,1.25,9.1,388,0.34
,4827,3.24,1.6,0.27,1.54,1.96,551.4,0.15
,4827,3.24,2.24,0.27,1.54,1.75,916,0.13
7.31,5915,4.3,2.07,0.24,1.14,0.79,1049,0.27
7.74,6060,4.24,0.39,0.04,1.2,3.76,82.47,0.39
5.8,5182,4.3,0.3,0.12,0.87,0.23,62.22,0.6
5.8,5182,4.3,0.19,0.12,0.87,0.09,31,0.04
7.68,5546,4.5,0.53,-0.38,0.82,0.68,154.38,0.05
7.68,5546,4.5,1.71,-0.38,0.82,0.65,885.5,0.13
7.68,5546,4.5,2.81,-0.38,0.82,0.7,1862,0.16
8.66,5391,4.37,0.28,0.31,0.96,2.81,55.01,0.68
8.66,5391,4.37,3.81,0.31,0.96,3.37,2720,0.01
6.7,5980,4.27,1.02,-0.14,1.05,0.34,363.2,0.41
5.94,5674,3.94,0.13,0.4,1.34,0.93,14.31,0.25
5.94,5674,3.94,3.7,0.4,1.34,23.7,2134.76,0.36
8.26,5314,3.82,1.7,0.25,1.22,10.7,696.3,0
5.97,5733,4.51,1.04,-0.22,0.89,0.1,407.15,0.27
5.67,6003,4.42,3.28,0.09,1.07,10.3,2049,0.61
8.08,5205,4.53,0.05,-0.61,0.72,0.01,5.64,0.2
8.08,5205,4.53,0.1,-0.61,0.72,0.02,14.03,0.11
8.08,5205,4.53,0.17,-0.61,0.72,0.02,33.94,0.2
8.38,5951,4.08,1.08,0.32,1.33,13.2,394.3,0.39
7.17,4774,4.42,0.05,-0.36,0.7,0.01,4.31,0.2
7.17,4774,4.42,0.08,-0.36,0.7,0.02,9.62,0.06
7.17,4774,4.42,0.13,-0.36,0.7,0.03,20.42,0.07
7.17,4774,4.42,0.19,-0.36,0.7,0.01,34.62,0.15
7.17,4774,4.42,0.25,-0.36,0.7,0.01,51.56,0.02
7.17,4774,4.42,0.6,-0.36,0.7,0.02,197.8,0.29
6.74,6145,4.31,0.85,0.21,1.23,4.01,264.1,0.25
8.65,5242,4.35,1.64,0.16,0.89,2.54,963,0.39
12.33,,,0.02,0.16,,18.4,1.32,0.06
7.88,5688,4.4,1.28,0.2,1.01,1.56,526.62,0.9
8.68,5636,4.23,1.16,0.4,1.13,1.82,437.05,0.52
8.68,5636,4.23,,0.4,1.13,2.17,6700,0.24
7.79,5599,4.44,1.65,-0.28,0.86,0.8,828,0.05
6.84,5727,4.44,0.55,-0.09,1.02,0.05,149.61,0.19
6.54,5644,4.38,0.12,-0.34,0.87,0.04,15.61,0.27
7.83,4966,3.36,1.19,0.05,1.53,2.3,356,0.04
8.95,5449,4.3,0.92,0.36,1.01,0.6,327.8,0.83
8.03,6200,4.28,0.24,0.28,1.3,2.49,36.96,0.14
7.69,5766,4.2,1.19,0.04,1.07,0.58,472.3,0.61
6.37,5869,4.47,0.06,0.04,1,0.04,5.89,0.3
7.88,5650,4.29,1.92,0.28,1.06,1.79,890.76,0.78
8.08,5434,4.38,0.68,-0.17,0.85,0.19,226.93,0.17
8.08,5434,4.38,0.9,-0.17,0.85,0.66,342.85,0.1
8.1,5312,4.32,0.23,0.29,0.95,0.47,43.6,0.38
7.94,5268,4.41,0.04,0.2,0.89,0.23,3.02,0.05
7.8,5675,4.36,0.05,0.23,1.03,0.07,4.08,0.04
7.8,5675,4.36,2.4,0.23,1.03,0.35,1353.6,0.25
6.11,4866,2.97,1.21,-0.02,1.77,1.75,363.3,0.09
6.11,4866,2.97,1.85,-0.02,1.77,1.86,684.7,0.28
7.15,5340,4.65,16.4,-0.22,0.86,60.2,13835.67,0.74
5.25,4447,2.26,1.61,-0.65,0.98,5,430,0.2
8.07,5798,3.95,1.51,0.36,1.21,1.16,700,0.18
8.1,5644,4.37,0.06,0.33,1.04,0.1,4.95,0.05
7.22,5902,4.29,3.86,0.23,1.19,1.71,2482.7,0.23
6.86,6026,4.41,2.41,0.01,1.06,5.16,1293,0.5
8.17,5358,4.36,0.11,-0.07,0.86,0.04,14.07,0.15
8.17,5358,4.36,0.38,-0.07,0.86,0.06,95.42,0.41
6.3,6136,4.36,0.5,0.21,1.19,1.05,119.6,0.35
6.3,6136,4.36,0.32,0.21,1.19,0.35,59.9,0.05
8.05,4869,3.22,1.75,0.02,1.28,1.94,675,0.12
8.05,4869,3.22,2.07,0.02,1.28,1.15,886,0.15
7.6,4986,2.87,0.53,-0.35,1.84,5.78,139.35,0.08
6,4911,3.25,1.9,0.12,1.67,1.4,792.6,
8.29,5902,4.53,1.2,0.13,1.1,0.33,492.3,0.1
8.25,4825,2.62,0.76,-0.38,1.09,7.6,177.11,0.07
4.45,6273,4.02,0.77,-0.09,1.35,9.21,201.83,0.28
4.45,6273,4.02,1.58,-0.09,1.35,21.8,607.06,0.04
1.15,4935,2.91,1.69,0.09,2.08,2.9,589.64,0.02
9.37,4756,4.32,0.04,0.13,0.77,0.39,2.82,0.02
8.1,5432,4.42,0.95,-0.16,0.85,0.64,358,0.24
7.72,5835,4.6,0.14,-0.52,0.84,0.39,22,0.17
7.98,5612,4.44,1.3,-0.17,0.88,1.26,572.4,0.41
7.98,5612,4.44,0.54,-0.17,0.88,0.17,152.6,0.02
4.39,4320,1.9,1.2,-0.42,1,6,480.5,0.07
8.25,5705,4.31,3.18,0.25,1.06,2.82,1973,0.47
8.05,6330,4.19,1.08,0.25,1.37,3.06,352.2,0.17
8.05,6330,4.19,3.86,0.25,1.37,4.85,2374,0.76
8.45,5723,4.44,3.56,-0.07,0.94,1.56,2496,0.1
9.11,5950,4.47,2.18,0.29,1.17,3.07,1103,0.03
8.21,5988,4.45,0.07,0.36,1.16,1.86,6.28,0.12
5.95,5402,4.4,0.08,-0.06,0.86,0.15,8.67,0.1
5.95,5402,4.4,0.19,-0.06,0.86,0.17,31.56,0.13
5.95,5402,4.4,0.63,-0.06,0.86,0.26,197,0.07
7.17,5668,4.4,3.3,0.18,1,2,2231,0.1
8.06,5386,4.34,1.36,0.28,0.95,0.29,615,0.19
7.46,5926,4.24,4.74,-0.02,1.08,3.15,3658,0.22
8.83,5688,4.27,0.23,0.25,1.14,5.45,39.48,0.42
8.08,5526,4.42,0.04,0.23,0.96,1.87,2.55,0.03
8.9,5373,4.37,2.2,0.05,0.89,3.06,1260,0.26
9,5699,4.27,0.65,0.27,1.09,2.25,188.9,0.29
9,5699,4.27,1.03,0.27,1.09,2.25,379.1,0.28
8.24,4884,3.59,3.15,0.16,1.17,1.15,1800,0.05
7.62,6112,4.34,0.29,0.16,1.17,1.78,51.64,0.64
7.62,6112,4.34,3.82,0.16,1.17,8,2448.9,0.38
7.5,6024,4.51,2.3,-0.11,0.99,1.11,1275,0.82
7.5,6024,4.51,4.96,-0.11,0.99,2,4046,0.53
6.35,6161,4.37,0.05,0.3,1.23,0.47,3.51,0.02
7.84,4917,3.56,1.07,0.25,1.28,1.15,341.7,0.13
7.84,4917,3.56,6.5,0.25,1.28,5.6,5040,0.36
8.04,6137,4.31,1.19,0.3,1.25,2.51,418.2,0.1
8.13,5737,4.25,0.05,0.41,1.17,0.23,3.97,0.06
8.8,4990,4.28,0.44,-0.51,0.79,41,119.11,0.69
8.63,5440,4.36,0.06,0.28,0.97,0.5,5.76,
7.19,5133,4.46,0.06,-0.22,0.77,0.03,5.4,0.06
7.19,5133,4.46,0.11,-0.22,0.77,0.02,15.3,0.1
7.19,5133,4.46,0.16,-0.22,0.77,0.02,24.45,0.21
8.03,5814,4.4,3.13,0.23,1.06,1.34,1966,0.59
8.93,5574,4.46,0.45,0.32,1,3.94,111.44,0.93
7.72,5692,4.36,1.94,-0.01,0.97,6.86,1001.7,0.53
5.41,4903,2.7,0.66,-0.21,2.11,1.77,184.02,0
7.78,5123,3.3,1.65,-0.25,1.44,1.3,705,0.27
6.54,5989,4.43,1.19,0.26,1.12,14,442.4,0.2
6.54,5989,4.43,0.75,0.26,1.12,14.4,219.3,0.43
6.54,5989,4.43,2.15,0.26,1.12,0.29,1078,0
8.23,5511,4.43,0.04,0.34,0.98,0.4,2.99,0.01
7.7,6158,4.42,2.45,0.04,1.11,0.68,1313,0.15
8.54,5135,4.32,1.52,-0.09,0.82,0.13,788,0.41
8.54,5135,4.32,4.23,-0.09,0.82,0.2,3700,0
7.67,4400,4.36,0.26,-0.26,0.66,0.01,58.43,0.11
7.12,6151,4.51,0.77,0.06,1.09,2.11,227.55,0.29
8.73,6036,4.21,0.04,0.22,1.23,1.5,2,0.06
7.93,5947,4.54,2.6,0.02,1,1.5,1534,0.73
7.42,6596,4.47,2.86,0.37,1.42,7,1475,0.7
7.57,6472,4.27,3.02,0.14,1.35,14.2,1634,0.72
7.46,4805,2.66,2.72,0.04,2.24,3.6,1270,0.17
8,5770,4.1,0.12,-0.17,1.13,12.4,13.48,0.05
8,5770,4.1,1.58,-0.17,1.13,57,674,0.5
7.57,4917,4.53,3.6,0.02,0.85,81.9,2754,0.53
8.01,5438,3.94,0.05,0.33,1.18,0.3,3.42,0.08
7.06,5967,4.51,3.34,-0.13,0.97,2,2199,0.25
5.74,6234,3.98,0.88,0.22,1.48,8.9,256,0.7
5.74,6234,3.98,0.44,0.22,1.48,3.2,85.2,0
6.95,5599,4.48,0.25,-0.24,0.86,0.06,49.77,0.31
8.4,5577,4.03,2.2,0.39,1.25,1.11,1179,0.12
7.31,5744,4.39,0.97,0.27,1.05,27.7,325.81,0.33
7.31,5744,4.39,0.6,0.27,1.05,0.9,162,0.04
8.3,5048,4.32,0.48,0.08,0.83,0.37,143.58,0.14
7.49,5977,4.42,0.11,0.02,1.04,0.03,13.19,0.15
7.49,5977,4.42,0.26,0.02,1.04,0.03,46.03,0.24
8.35,5793,4.53,0.19,0.09,0.98,0.7,30.05,0.2
8.35,5793,4.53,0.65,0.09,0.98,1.82,192.9,0.06
7.92,4950,3.32,1.51,0,1.38,1.2,507,0.16
8.15,4218,3.82,1.28,-0.18,,5.01,482,0.11
8.21,6070,4.53,,0.16,1.09,0.62,494,
9.9,5312,4.43,5.2,0.41,1.03,4.6,4375,0.06
8.37,5131,3.44,0.99,-0.2,1.41,0.9,361.1,0.28
7.43,4179,1.59,1.4,-0.29,3.66,4,647.3,0.3
8.09,5823,4.16,1.3,0.38,1.24,0.68,498.9,0.71
6.5,5845,4.39,0.08,-0.18,0.96,0.03,8.13,0.1
6.5,5845,4.39,0.42,-0.18,0.96,0.04,103.49,0.37
6.27,5137,4.47,0.08,-0.35,0.75,,9.49,0.08
8.21,5046,3.59,1.23,0.05,1.62,1.8,436.9,0.21
8.03,5714,4.37,5.6,-0.03,0.96,6.8,4951,0.85
9.1,5327,4.38,1.11,0.3,0.93,0.5,439.3,0.09
7.38,4815,4.28,0.12,0.24,0.84,0.08,17.05,0.07
7.81,4891,3.07,2.14,0.02,1.68,1.4,868,0.37
5.64,4780,2.94,0.81,0.31,2.1,8.2,184.2,0.02
5.62,4957,2.83,0.72,0.04,2.06,1.98,144.3,0.09
9.63,5180,4.43,1.13,-0.26,0.84,1.56,499.48,0.55
9.16,5530,4.45,0.71,-0.12,0.95,2.68,232.08,0.16
10.19,5042,4.69,0.1,-0.16,0.81,0.04,9.13,0.21
8.58,5770,4.33,4.8,-0.06,1.03,0.99,3830,0.1
10.31,3888,4.65,0.13,0.24,0.67,0.35,57.44,0.16
8.52,5601,4.43,0.07,0.26,0.99,3.88,6.67,0.14
8.52,5601,4.43,0.55,0.26,0.99,1.28,147.73,0.16
8.52,5601,4.43,1.89,0.26,0.99,0.57,962,0.17
8.9,6199,4.18,,-0.11,1.23,,15.57,
8.9,6199,4.18,,-0.11,1.23,,31.7,
8.9,6199,4.18,,-0.11,1.23,,157,
8.9,6199,4.18,,-0.11,1.23,,131,
8.9,6199,4.18,,-0.11,1.23,,324,
10.21,4673,4.24,0.89,0.22,0.81,1.44,345.63,0.54
10.21,4673,4.24,7.7,0.22,0.81,15.04,9018,0.14
11.9,3032,4.92,0.16,0.25,0.35,0.3,41.4,0.31
8.96,4510,4.11,0.07,0.01,0.77,0.04,8.14,0.19
8.96,4510,4.11,0.18,0.01,0.77,0.41,32.03,0.05
8.96,4510,4.11,1.01,0.01,0.77,0.53,431.7,0.27
6.86,4830,2.53,0.57,-0.31,2.3,9.18,124.6,0.23
9.42,5460,4.47,0.18,0.25,1.02,0.43,28.13,0.14
9.42,5460,4.47,0.32,0.25,1.02,0.78,67.3,0.12
6.75,5000,2.9,2.81,0.16,2.04,6,1084.5,0.13
6.44,4985,2.85,4.96,0.15,2.1,11.1,2592.5,0.59
6.17,4890,3.15,0.46,0,1.58,1.38,88.9,0.05
6.17,4890,3.15,3.82,0,1.58,5.98,2131.8,0.17
,5857,4.32,0.03,0.07,1.12,0.01,1.84,0.41
,5857,4.32,0.67,0.07,1.12,0.09,194,0.04
10.36,4105,,10,-0.85,0.63,9,10000,0.6
7.05,4850,3.1,2.1,0.2,1.69,2.4,822.3,0.07
3.31,4882,3.67,1.28,-0.13,1.33,9.39,510.72,0.71
11.34,3197,4.8,0.36,0.22,0.49,2.1,111.7,0.29
7.9,4670,2.7,2.8,-0.15,1.98,5.59,1560,0.16
8.65,5519,4.53,0.06,0.23,0.94,1.07,5.05,0.02
7.34,5020,3.26,2.55,0.29,1.63,20,1058.8,0.61
5.4,6227,4.53,0.93,0.19,1.15,2.26,320.1,0.16
,13200,,,-0.85,,57.1,0.05,
12.5,5620,4.5,,-0.07,0.98,0.09,19.3,0.31
12,5434,4.48,,0.26,1.01,0.09,8.27,
12.33,5474,3.99,0.06,0.33,1.22,0.19,4.73,0.18
,5433,,0.23,-0.12,,,39.94,
,5800,,0.08,0.03,,,8.28,
,5698,,0.21,-0.54,,,39.91,
,3789,,0.06,-0.37,,,8.37,
,5131,,0.09,-0.46,,,11.81,
,4320,,0.12,0.15,,,17.97,
,3503,,0.15,0.09,,,32.94,
13,,,,-0.85,,,14.57,
,5320,4.6,,0.14,0.93,0.1,6.77,0.25
,3214,4.93,0.02,0.26,0.38,,2.26,
